"value"
3596.86263284058
5946.0770969137
3618.03052950593
12361.9635353648
3933.4780220701
4485.41417466468
2464.45017216092
5815.06130286028
10532.8730173976
3090.26257249644
2556.33760924441
3262.74877612287
5893.95158905152
5329.39909972193
1960.71281689874
2689.73765278733
2770.09571266376
3904.35121514166
3893.47708879147
6304.17482305646
4117.41743945588
4885.11306242298
3714.70710067311
3899.14936993653
2605.88434620187
3546.17636831199
5523.04628082252
2662.92224567866
4157.67141817356
3151.81716210601
4483.10138421664
7254.49986284445
4127.39879127018
6173.74776631307
6419.36422495136
2898.06333246298
2620.1288978364
5627.26856065067
3200.10561056992
5062.52740692635
3994.76947529945
3490.53972583452
4740.12901656224
2812.00362220594
7804.57399155334
5461.85780329054
2267.98406724427
3733.24887563002
2991.61801405949
2533.83937952689
2479.78487855171
2966.1169922114
4705.188044281
5306.22682123654
11907.0437478959
7607.73016422693
3262.80809310705
4063.12792767409
4164.12350593547
5137.99314356575
2007.79974656346
3691.01372402546
5012.84104420102
4181.81798778339
6487.93306773439
2732.87118668786
2759.12992174263
2258.87156459472
4674.84642634545
2094.83276966188
5343.63607953908
4149.26388615856
2259.52682465313
5075.68627872014
2221.34117550012
4678.65947963841
3171.28685233482
4151.351907686
4151.621524002
6151.26479085769
5016.83565241099
3984.84247229305
5772.80178931735
3601.89771767844
2802.81642484057
6474.4485888307
1692.77360948997
3634.20339375859
5797.07809067271
2506.90549563748
2027.64347866269
4815.40556170805
2943.29301309205
2899.80975744558
1703.79875791979
3188.38992453812
6813.17819408344
6121.15973955101
3618.9353796244
2660.00830583387
2799.83383327815
3348.81953419711
2428.46389827318
2400.49021224665
2350.51421443094
3778.99715206844
3665.2578893424
3784.4214345565
3268.00922526813
5226.72398633058
7514.37970241989
2467.01662052387
4828.38668099592
3019.57758148379
3558.05058941
2843.46386213291
4521.8801295179
2276.43493855322
3623.42283968404
3864.9844631447
6054.17330068563
2802.84746655646
5823.06699788479
3896.90019187051
4886.65896801511
8225.10892411489
2268.76309453401
1579.97700073679
7393.69591460297
6210.0663769786
2655.35750322037
3324.73681956379
5106.77493425764
2060.2383644322
3260.73898039676
1789.27740053747
2168.38435754217
5373.49163700858
2947.40632253288
3787.63573487262
6383.8336886241
2422.34370994156
3837.15396396031
2081.84418853355
3746.31818485352
4895.35215821055
6396.86854691325
1510.26244169951
3552.82413917614
3689.91889775908
2338.91398279655
4274.12732586148
4280.15701697084
4479.68112072028
2301.72947703148
2471.29676187624
3307.13798231881
2655.10650414543
7067.08523420481
3891.04048235366
4131.53405130437
5922.08390856532
3234.9533892824
2977.20683998499
2276.89084436558
3176.9498774382
2905.11100990269
4387.92037023638
3259.32922218902
1847.83109801914
2563.11149463972
2547.13571226058
4500.3900978438
3207.84764777993
2982.74739786178
6622.53917926531
3493.16218900715
3378.68839713623
2193.0561865564
3534.27377302811
7349.05955745268
4302.69659637834
4820.10376533225
2820.62672068505
2891.47520463016
2469.31068664254
2849.92612710383
2921.7770702751
1933.84985466437
2646.38900182734
6992.80168490808
7631.81710463736
5166.95033287826
4491.51675080949
3663.56543526671
1411.25076099113
6354.07917310221
1677.78117208461
3156.68503650439
6687.24451504589
5362.24805591749
4087.47609995058
6681.51086288384
3268.71554210274
2574.44012268352
2841.37750445147
4586.29266452915
3386.97816961952
4694.354889848
1619.1308087922
6127.31219287263
1854.90648068815
4018.88368516084
3463.7961793191
2337.26640937062
6980.8251376852
4562.45519246095
2880.3566377583
2852.59464528421
4293.22075926905
3547.67581956841
2774.17627967168
4101.5183858086
3081.81620397081
4143.65915366085
882.395681076209
2869.19633101989
2315.52375879376
2799.31285577758
2670.92785533169
4291.64251698247
2940.12373986659
2062.70860829162
3086.24838017462
3545.5665256712
2757.64469746922
3216.67722809542
4539.03699941459
2338.61216278763
3220.7227847887
3072.38149367937
5778.94051194013
5145.93651158764
4030.4155305381
4725.54198563474
5633.53433329895
3497.83480206451
4373.36229853501
2251.06754128934
3746.90989562678
2657.25851132143
2383.95754567332
5441.33459706273
4083.9079369111
5935.51315583554
3448.7989276488
9594.97030118364
3639.04484357841
3933.42781337022
4573.25718779182
4019.46691219553
2549.07376803791
4507.16440762045
6322.53537182167
2168.06642606144
2950.19005871079
2595.23403820856
2550.98628330803
5015.24108544716
4643.35019012873
5880.69179863055
5676.65743238185
2757.97377192471
3052.15270761143
3752.62533252171
4884.92918310751
3047.26542508214
5184.09558715347
3549.19110654882
3588.29983144603
4535.87981896866
2603.03148707614
4198.03658543261
1915.49716839167
2206.14569481451
5842.55605322924
2677.12935617217
3302.15694645914
5405.28831415128
10426.2888175237
2539.20972647887
6028.31488574765
4108.89362172983
2397.52203604463
4421.66562841159
4374.26298230052
4387.83108213164
3581.08627780824
1634.97514544775
1895.2518131434
4895.23986160503
3562.73053740381
4107.3624306974
4776.87879129113
3451.96438055227
5400.18765242991
1920.88357547017
3705.01573341881
4050.55867036614
3882.25021291209
4096.30441110749
2844.24841444067
2211.29633687259
